VideoID,Title,UploadDate,Description,Duration,Views,Likes,Dislikes,Comments,URL
TZPlDuYrcDQ,Minecraft Mansion Timelapse,2014-02-22 23:51:15+00:00,"Thanks for stopping by and watching what I hope to be a weekly series. I thought this build turned out well, and make sure you let me know what you think down below. 


= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!


minecraft, time lapse epic mansion is really cool and I hope you guys enjoy it!",PT5M2S,624069,19894,0,2308,https://www.youtube.com/watch?v=TZPlDuYrcDQ
Oub4nMrNTqQ,Top 5 NON-COPYRIGHTED Songs!!!!!,2014-02-17 20:30:02+00:00,"These are my favorite Non-copyrighted songs that you CAN use in your videos.
#1 - http://www.youtube.com/watch?v=_OaCt52qEjA
#2 - http://www.youtube.com/watch?v=Z624-klw1l0
#3 - http://www.youtube.com/watch?v=Y4YtdqR7c7Q
#4 - http://www.youtube.com/watch?v=3r7-g5fOF2c
#5 -  http://www.youtube.com/watch?v=9zaSW3CDAUg

= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!",PT3M24S,127668,3482,0,613,https://www.youtube.com/watch?v=Oub4nMrNTqQ
h5Z36IuyrKc,Vanoss vs Speedy! Which is better?,2014-02-16 20:13:22+00:00,"In this video I compare Vanoss vs Speedy. They are both pretty much the same and I love both there videos. Make sure to leave a like if you enjoy.
LETS BREAK 100 LIKES!!!


= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!



VANOSS VS SPEEDY is something that everyone has always wondered.
VANOSS VS SPEEDY is something that really needed to be answered
VANOSS VS SPEEDY i",PT3M7S,118792,2755,0,929,https://www.youtube.com/watch?v=h5Z36IuyrKc
2IGxSOfsBok,I Hate Pewdiepie!!!!!,2014-02-01 00:16:57+00:00,"I pretty much explain it in the video. I dont hate pewds I just want to see how many little 12 years olds will come and dislike this video.   This is just an experiment. 


= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!",PT2M6S,3018564,225279,0,14500,https://www.youtube.com/watch?v=2IGxSOfsBok
ZxkLCq49Tvk,Does Spam Work?????,2014-01-20 23:41:17+00:00,In this video I talk about spam comments on youtube. We all hate reading them and there not effective at all....,PT4M15S,469525,7366,0,753,https://www.youtube.com/watch?v=ZxkLCq49Tvk
smDPnIdlkhM,100th VIDEO SPECIAL!,2014-01-20 01:17:01+00:00,"This is my 100th video, and I combined clips from my 99 previous videos.... Hope you enjoy, and I will be uploading tons more videos soon!

= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!",PT4M44S,451417,14391,0,1614,https://www.youtube.com/watch?v=smDPnIdlkhM
DjMYkWCEan8,The Vortex SMP Episode 1! Just Derping Around and Explaining Things.,2014-01-18 02:49:24+00:00,"In this video we just mess around and I talk about my plans on the server as well as show you around! Hope you like this new style of video from me.


= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!


TAGS IGNORE",PT25M19S,137265,3698,0,403,https://www.youtube.com/watch?v=DjMYkWCEan8
3nn_skHgkqI,Has Youtube Met Its Match?????,2014-01-12 01:25:53+00:00,"In this video all I really talk about is how facebook plans on adding ads to videos shared on there site. I thought it was interesting and just wanted to share it with you guys.

 hacking, cheater, video, call, of, duty,",PT2M44S,108490,2348,0,288,https://www.youtube.com/watch?v=3nn_skHgkqI
A8IkOqb_7Yg,How Much Money Does Pewdiepie Make????? (Updated 2015),2014-01-11 20:31:34+00:00,"HOLY CRAP THANKS FOR THE LIKES!
Hey there, I did a video on how much pewds makes a couple months ago, and it got a lot of views. So I decided I would to another more updated and accurate video on his earnings. Thanks for watching and don't forget to subscribe!


= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!



HOW MUCH MONEY DOES PEWDIEPIE MAKE? This is a good questi",PT4M10S,1933869,28919,0,2056,https://www.youtube.com/watch?v=A8IkOqb_7Yg
hHl_YMivv3c,"Battle Pirates, my base.",2013-12-31 14:48:55+00:00,"This is my base, let me know what you think.",PT2M56S,84391,2005,0,331,https://www.youtube.com/watch?v=hHl_YMivv3c
7mLSbgyjM0g,"Battle Pirates, Hellstrike Base attack.",2013-12-29 22:22:57+00:00,These hellstrikes are almost impossible to kill. I wish kixeye would stop putting so many new ships out there with no way to counter them.,PT2M52S,74515,1978,0,328,https://www.youtube.com/watch?v=7mLSbgyjM0g
TGKkMl17Htg,"Battle Pirates, Unstoppable Ship!",2013-12-29 21:05:08+00:00,"There is no way you could kill this ship, and I have no idea why they put the proto nemesis in the game.",PT2M13S,60317,2310,0,704,https://www.youtube.com/watch?v=TGKkMl17Htg
Qw3eFnsSdlQ,Best Hellstrike Build???? (Battle Pirates),2013-12-29 17:10:57+00:00,Is this the best hellstrike build there is? If not let me know how I could improve it down in the comment section! thanks,PT1M37S,60220,1980,0,499,https://www.youtube.com/watch?v=Qw3eFnsSdlQ
KcNCJ1mgt14,"Marauder Builds, Battle Pirates In Depth Builds.",2013-12-29 16:20:05+00:00,In this video I show you multiple builds you can do for your marauder fleets. Hope it helps you!,PT3M6S,60234,2278,0,666,https://www.youtube.com/watch?v=KcNCJ1mgt14
A4lp4FRCo6o,"Battle pirates, How To Auto Lvl 40 Salvages.",2013-12-29 00:32:15+00:00,This is a different type of fleet I saw so I decided to upload a video on it just because I have never seen a fleet like this before.,PT1M18S,63454,2051,0,435,https://www.youtube.com/watch?v=A4lp4FRCo6o
WYKZz3Zygdc,Hellstrikes vs 7 halos!,2013-12-27 00:27:31+00:00,The hellstrikes need a serious nerf!,PT1M36S,88822,2069,0,394,https://www.youtube.com/watch?v=WYKZz3Zygdc
5U2fmvh9_Is,"Battle Pirates, Hellstrike vs Epic Base!",2013-12-24 00:00:20+00:00,This is an insane base vs a fleet of hellstrikes. Can it stop them?,PT58S,75185,2004,0,372,https://www.youtube.com/watch?v=5U2fmvh9_Is
xvIpibLjs5k,"Battle Pirates, Another Hellstrike Fail.",2013-12-18 23:47:57+00:00,Yet another fail with the hellstrike... Its funny how people spend that much money to coin a fleet but have no skill. None the less I think if he had a pinch it would have been a close fight.,PT57S,74553,2056,0,359,https://www.youtube.com/watch?v=xvIpibLjs5k
jlpAON0ePME,Battle pirates Hellstrike fail!,2013-12-18 22:31:02+00:00,Its sad that someone would pay to coin a fleet like this then fail in a lvl 59 base.,PT47S,74608,2026,0,341,https://www.youtube.com/watch?v=jlpAON0ePME
sfp0a6zDoNQ,"Battle Pirates, lvl 66 vs Missile Cruiser x Fleet!",2013-12-17 18:56:41+00:00,This is a pretty epic base going up against some mcx.,PT1M24S,76554,2003,0,298,https://www.youtube.com/watch?v=sfp0a6zDoNQ
RaDRWNz3Al4,"Battle Pirates, Hellstrike Too Overpowered????",2013-12-14 15:58:11+00:00,"Needless to say this base sucks, but if you watch this video the fleet pretty much slaughters all the buildings. I am really impressed with the range on these ships, and cant wait to see some of the extreme builds people come up with.


= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!


TAGS IGNORE
Ghost, epic, eastereggs, must, see, insane, video, 100, kills, overpower",PT2M40S,74169,2058,0,310,https://www.youtube.com/watch?v=RaDRWNz3Al4
Ms9MGkEm4mg,"Battle Pirates, All Sentinel Base.",2013-12-05 02:24:33+00:00,Ever wonder how good your base would be if it was all sentinel missiles?,PT1M12S,80259,2197,0,351,https://www.youtube.com/watch?v=Ms9MGkEm4mg
90wWStXJX5c,"Battle pirates, Lvl 58 Mercury Base Attack!",2013-12-05 01:06:00+00:00,This is a pretty cool base attack. I am not sure why the attacker is using mercs on a base but none the less he did more damage then I thought he would.,PT1M16S,114592,2532,0,358,https://www.youtube.com/watch?v=90wWStXJX5c
ruSVy-u2DzM,"Battle Pirates, Stingray vs Mercury Epic Battle!",2013-12-05 00:00:24+00:00,This is a pretty epic battle that I hope you enjoy! The stingray had ballistic weapons on it and attempts to blitz the mercury missile fleet.,PT1M6S,77870,2411,0,463,https://www.youtube.com/watch?v=ruSVy-u2DzM
pP1KMQb51GA,OpTiC NaDeShOt Got Hack!!,2013-11-27 19:37:44+00:00,"I hope he gets his accounts back and that stupid no life hacker goes to jail....



= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!",PT2M44S,82397,2341,0,484,https://www.youtube.com/watch?v=pP1KMQb51GA
dPxAFqs2eYE,"Epic Ghost Multiplayer EasterEggs! (PrisonBreak, Sovereign, and Flooded)",2013-11-17 18:26:11+00:00,These are three eastereggs I found in Ghost.... Feel free to go into a private match and shoot them and see what happens :),PT1M40S,115212,3313,0,337,https://www.youtube.com/watch?v=dPxAFqs2eYE
p-KVD5rA_Cw,Why Google Does Not Care What We Think....,2013-11-17 01:40:48+00:00,"I hope you enjoy and this is me accepting the new comment system.... There not going to change back so just except it and move on in life.

= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!

Social Links!
............................................................................................
= Facebook- Coming Soon
= Twitter- Coming Soon 
= Instagram- Maybe
= Your s",PT3M,451912,7444,0,738,https://www.youtube.com/watch?v=p-KVD5rA_Cw
JdCgkcb1iwQ,My First Kem Strike!,2013-11-16 19:48:55+00:00,"It only takes 1.4 seconds to like the video :)
My gamertag is---- observantvirus0
[Expand if bored]

= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!

Social Links!
............................................................................................
= Facebook- Coming Soon
= Twitter- Coming Soon 
= Instagram- Maybe
= Your soul? (its a game) http://www.mindistort",PT4M29S,88807,3201,0,661,https://www.youtube.com/watch?v=JdCgkcb1iwQ
7anhkLPRk-A,Google+ The Death Of Youtube?????,2013-11-13 22:09:21+00:00,"This video pretty much sums up MY opinion on Google+ feel free to let me know yours down below.... :)


= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!

Social Links!
............................................................................................
= Facebook- Coming Soon
= Twitter- Coming Soon 
= Instagram- Maybe
= Your soul? (its a game) http://www.mindist",PT2M43S,146209,3481,0,399,https://www.youtube.com/watch?v=7anhkLPRk-A
XVMY7B3AzWM,How Much Money Does PewDiePie Make?????,2013-11-12 03:18:18+00:00,"HOLY CRAP 500 LIKES!!!
I think this is something alot of people have questions about and would love to learn about so here you go, a video about how much pewds makes!

Song: http://www.youtube.com/watch?v=9zaSW3CDAUg

► Subscribe? - http://bit.ly/1sBQXmi
► Follow? - http://bit.ly/1ljKsl1

I read every comment, and love any type of feedback you leave on my videos. 


How much does pewdiepie make?
pewdiepie make money how much does he make pewdiepie",PT5M32S,850157,15270,0,1438,https://www.youtube.com/watch?v=XVMY7B3AzWM
QXag-irFHxE,Most Overpowered Guns In Ghost!,2013-11-11 20:11:15+00:00,"I tried to be short and to the point with this video! I hope you enjoy.

{Expand if bored}
= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!

Social Links!
............................................................................................
= Facebook- Coming Soon
= Twitter- Coming Soon 
= Instagram- Maybe
= Your soul? (its a game) http://www.mindistortion.tv/iwa",PT2M40S,121432,3777,0,366,https://www.youtube.com/watch?v=QXag-irFHxE
vBEGODNmdas,Are Minecraft Faction Has A New Pet! (poopymiscquidlepants),2013-10-31 20:44:54+00:00,"A guy was in our base so we decided to trap him.... You can't see his name cause he is crouching. We are calling him poopymisquidlepants.

= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!

Social Links!
............................................................................................
= Facebook- Coming Soon
= Twitter- Coming Soon 
= Instagram- Maybe
= Your so",PT15S,109576,2984,0,318,https://www.youtube.com/watch?v=vBEGODNmdas
v3tbnlc5cfo,Battle Pirates!,2013-09-21 22:18:59+00:00,"This is a really fun game that if you have never heard of before you should go check out!

= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!",PT3M35S,114216,4034,0,731,https://www.youtube.com/watch?v=v3tbnlc5cfo
ObYLL97-SBA,How To Duplicate Diamonds!!!!,2013-09-15 01:09:42+00:00,,PT37S,183272,6546,0,595,https://www.youtube.com/watch?v=ObYLL97-SBA
IaR7P4-wFK8,50k Video Views!!!! EpicSauce!,2013-09-08 22:20:48+00:00,Hey.,PT1M43S,275653,9183,0,823,https://www.youtube.com/watch?v=IaR7P4-wFK8
v1ELS84GQu8,If This Video Gets One Million Views.....,2013-09-07 02:28:05+00:00,Be a dear and share this with your friends because believe it or not this video will one day have one million views..... My gut said so :),PT46S,13251849,1175068,0,71871,https://www.youtube.com/watch?v=v1ELS84GQu8
ctJORnOjbrQ,These Were The Good Days....,2013-09-05 02:14:46+00:00,"I used to love doing this in MW2.



Creator: http://www.youtube.com/watch?v=5zJT-OAWoBU


= Enjoy the video? Click here! http://www.youtube.com/subscription_center?add_user=mrbeast6000
= Don't forget to rate either! 
= Also feel free to comment how I should improve!

Social Links!
............................................................................................
insane mw2 clip",PT52S,184267,4683,0,434,https://www.youtube.com/watch?v=ctJORnOjbrQ
-hrPQFaDVKQ,Channel Update.,2013-08-16 20:34:58+00:00,I hope to get episode #2 of my noob tube montage out tomorrow!,PT2M42S,185931,4789,0,430,https://www.youtube.com/watch?v=-hrPQFaDVKQ
bIZ5_L1ru2w,Funny Noob Tubing Reaction Montage!,2013-08-16 03:04:45+00:00,Just listen to these people rage about my noob tube its hilarious!!,PT2M29S,131883,3775,0,431,https://www.youtube.com/watch?v=bIZ5_L1ru2w
yyssjJEJMt4,"Minecraft, How To Grief Without Being Seen!",2013-08-14 21:39:31+00:00,I demonstrate how to build a tnt cannon that will take less than 10 seconds to make and can be used to quickly grief a server when no one is looking!,PT1M3S,352274,18039,0,1489,https://www.youtube.com/watch?v=yyssjJEJMt4
2bwPntvb90U,Buried Round 50 Gameplay! Black ops 2 Zombies.,2013-08-12 22:49:16+00:00,This really didn't take to much time to achieve.... I wanted to make it to round 100 but not even a minute after I stopped recording on round 50 I screwed up really bad :(,PT1M22S,145506,4543,0,455,https://www.youtube.com/watch?v=2bwPntvb90U
Wz1VHTZq16c,Minecraft Let's Play Ep. # 2 - Having Fun and Derping!,2013-08-12 01:53:18+00:00,This is ep. 2 of my minecraft Lp! I had fun making this and depending on the feedback I will make this a daily series on this channel!,PT14M58S,192225,7428,0,833,https://www.youtube.com/watch?v=Wz1VHTZq16c
